stem,content,style,params,raw_path,fin_path,content_path,edge_iou_raw,edge_iou_fin,delta_edge_iou,edge_density_raw,edge_density_fin,delta_edge_density,color_raw,color_fin,delta_color,lpips_raw_fin
Still_Life__Matisse__sw17k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45,Still_Life,Matisse,sw17k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw17k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw17k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.2623866740053794,0.1208504251097472,-0.1415362488956322,0.07277594672309028,0.051523844401041664,-0.021252102322048612,70.28074947275601,65.70448602697044,-4.576263445785571,0.3422274589538574
Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers345,Still_Life,Matisse,sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers345,out\phase2\imgs\Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers345_768.jpg,out\phase2\finals\Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers345_final.jpg,data\content\Still_Life.jpg,0.15815781583779934,0.15460720256507587,-0.003550613272723463,0.2858327229817708,0.10905965169270833,-0.1767730712890625,65.30414056481038,60.480405648847324,-4.823734915963058,0.5575136542320251
Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45,Still_Life,Matisse,sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.3193230289409714,0.1218962791514688,-0.19742674978950261,0.11052788628472222,0.05076429578993055,-0.05976359049479167,66.24355800980814,64.78932791909025,-1.4542300907178856,0.39833521842956543
Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45,Still_Life,Matisse,sw17k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.25953310197818946,0.12053337174487874,-0.13899973023331072,0.07405259874131945,0.05132717556423611,-0.022725423177083336,70.31548997138098,65.74895954414993,-4.566530427231058,0.3416813611984253
Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45,Still_Life,Matisse,sw17k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.31784103823734283,0.12202515982676841,-0.1958158784105744,0.1104617648654514,0.051167805989583336,-0.05929395887586806,66.22878805129096,64.76922573815405,-1.4595623131369138,0.3997277319431305
Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45,Still_Life,Matisse,sw17k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw17k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.26389347305883326,0.1188447505010535,-0.14504872255777976,0.07443406846788195,0.05124240451388889,-0.02319166395399306,70.30815856516749,65.78141719417732,-4.526741370990166,0.3412940502166748
Still_Life__Matisse__sw17k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45,Still_Life,Matisse,sw17k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw17k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw17k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.3210791307309261,0.12273949927581213,-0.19833963145511396,0.1100192599826389,0.05067613389756945,-0.05934312608506945,66.21067845039519,64.7900033117762,-1.4206751386189893,0.39973777532577515
Still_Life__Matisse__sw17k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45,Still_Life,Matisse,sw17k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw17k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw17k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.26855050363592986,0.12086691890113506,-0.14768358473479481,0.07401021321614583,0.05151706271701389,-0.02249315049913194,70.29808273124839,65.76643127591626,-4.531651455332124,0.3429814279079437
Still_Life__Matisse__sw17k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45,Still_Life,Matisse,sw17k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw17k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw17k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.3264816051031004,0.12117263843648209,-0.20530896666661835,0.10924445258246528,0.05050489637586805,-0.058739556206597224,66.22575814085363,64.75664678719261,-1.4691113536610203,0.4011470675468445
Still_Life__Matisse__sw17k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45,Still_Life,Matisse,sw17k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw17k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw17k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.2589081808227749,0.11948011918216377,-0.1394280616406111,0.07135857476128472,0.051413642035590276,-0.019944932725694448,70.2983026934969,65.73701666776626,-4.561286025730638,0.3422011733055115
Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45,Still_Life,Matisse,sw20k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.31442428402409617,0.12155829240029943,-0.19286599162379675,0.11342875162760417,0.05211215549045139,-0.06131659613715278,66.24406984455916,64.73662959718528,-1.5074402473738786,0.40963345766067505
Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45,Still_Life,Matisse,sw20k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.2608486707566462,0.12027252360541364,-0.14057614715123257,0.07574632432725695,0.052347819010416664,-0.023398505316840283,70.31946336213015,65.72312844205916,-4.596334920070987,0.34636083245277405
Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers345,Still_Life,Matisse,sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers345,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers345_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers345_final.jpg,data\content\Still_Life.jpg,0.15637627207422927,0.15332177288491522,-0.0030544991893140527,0.2858937581380208,0.1125030517578125,-0.17339070638020831,64.95897219301533,60.25503300545923,-4.703939187556095,0.5549521446228027
Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45,Still_Life,Matisse,sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.316837750880956,0.12250753267587385,-0.19433021820508217,0.11440870496961805,0.051747639973958336,-0.06266106499565971,66.24288802840901,64.8313576355105,-1.4115303928985128,0.4078353941440582
Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45,Still_Life,Matisse,sw20k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.2670372972477625,0.12093156927751034,-0.14610572797025215,0.0776553683810764,0.05183749728732639,-0.025817871093750007,70.32899816472425,65.69357895412651,-4.635419210597746,0.34664905071258545
Still_Life__Matisse__sw20k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45,Still_Life,Matisse,sw20k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.31991707308163003,0.12055335968379446,-0.19936371339783557,0.1117095947265625,0.05125257703993055,-0.06045701768663195,66.24397247822672,64.85661963717287,-1.387352841053854,0.40341371297836304
Still_Life__Matisse__sw20k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45,Still_Life,Matisse,sw20k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.2648031909959494,0.12060245026413398,-0.14420074073181544,0.07473585340711805,0.052619086371527776,-0.022116767035590276,70.31539806654659,65.7565390260306,-4.558859040515998,0.3451550006866455
Still_Life__Matisse__sw20k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45,Still_Life,Matisse,sw20k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.3197455726902485,0.1214633045405117,-0.19828226814973682,0.11116536458333333,0.052022298177083336,-0.05914306640624999,66.24077296497421,64.8064816852091,-1.4342912797651053,0.4058907628059387
Still_Life__Matisse__sw20k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45,Still_Life,Matisse,sw20k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.2640289470708566,0.12141867268901094,-0.14261027438184568,0.0751614040798611,0.0518951416015625,-0.023266262478298605,70.32597736938983,65.7342279911833,-4.591749378206529,0.3458237946033478
Still_Life__Matisse__sw20k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45,Still_Life,Matisse,sw20k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.3186242112029551,0.12287289861931315,-0.19575131258364192,0.1136135525173611,0.051722208658854164,-0.06189134385850694,66.24470852283896,64.82296314108106,-1.4217453817579013,0.4082781672477722
Still_Life__Matisse__sw20k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45,Still_Life,Matisse,sw20k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.2612764135653344,0.12143274045402881,-0.13984367311130558,0.0764651828342014,0.052361382378472224,-0.02410380045572917,70.31024213706883,65.70200475056993,-4.6082373864988995,0.3493771553039551
Still_Life__Matisse__sw20k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45,Still_Life,Matisse,sw20k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.3163024511089211,0.12156806226129567,-0.1947343888476254,0.1135135226779514,0.05139499240451389,-0.06211853027343751,66.23332706728412,64.72253275335545,-1.5107943139286704,0.40687599778175354
Still_Life__Matisse__sw20k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45,Still_Life,Matisse,sw20k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.26313533811569506,0.12154910718848698,-0.14158623092720807,0.07655164930555555,0.0527191162109375,-0.023832533094618052,70.31678600752169,65.67826624604535,-4.638519761476331,0.3497966229915619
Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers345,Still_Life,Matisse,sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers345,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers345_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers345_final.jpg,data\content\Still_Life.jpg,0.15899724137278376,0.1527293379835536,-0.006267903389230167,0.2819569905598958,0.11100090874565972,-0.1709560818142361,65.06064102147953,60.29514096909229,-4.765500052387239,0.5553775429725647
Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45,Still_Life,Matisse,sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.3172471023810175,0.12022319222533355,-0.19702391015568393,0.11158243815104167,0.051167805989583336,-0.060414632161458336,66.24622728173321,64.81908988611058,-1.427137395622637,0.40441685914993286
Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45,Still_Life,Matisse,sw20k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.2639599121023556,0.12075827828156416,-0.14320163382079143,0.0753750271267361,0.051917182074652776,-0.02345784505208333,70.3055345921452,65.70578814220625,-4.599746449938948,0.34653082489967346
Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45,Still_Life,Matisse,sw20k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.31893206536590696,0.12179698103895036,-0.1971350843269566,0.1121707492404514,0.05164761013454861,-0.06052313910590278,66.23260330205426,64.76493438543987,-1.467668916614386,0.40720024704933167
Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45,Still_Life,Matisse,sw20k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.26656413411258073,0.11944689313024047,-0.14711724098234025,0.0761142306857639,0.051840888129340276,-0.02427334255642362,70.31119493125522,65.71517090958828,-4.596024021666935,0.3478854298591614
Still_Life__Matisse__sw20k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45,Still_Life,Matisse,sw20k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.31981981981981983,0.12149475048073462,-0.19832506933908522,0.1115841335720486,0.05158827039930555,-0.05999586317274305,66.24102952972619,64.77366648542869,-1.4673630442974996,0.40937215089797974
Still_Life__Matisse__sw20k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45,Still_Life,Matisse,sw20k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.264531050293157,0.11908885040628746,-0.14544219988686952,0.078033447265625,0.051844278971354164,-0.026189168294270836,70.3033481405152,65.75474213059557,-4.548606009919624,0.3468415439128876
Still_Life__Matisse__sw20k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45,Still_Life,Matisse,sw20k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.3133233871332339,0.12140381193363574,-0.19191957519959812,0.11293707953559028,0.051523844401041664,-0.06141323513454861,66.23712808353068,64.799506961715,-1.4376211218156811,0.40885353088378906
Still_Life__Matisse__sw20k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45,Still_Life,Matisse,sw20k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.26338153027848255,0.12210541415631788,-0.14127611612216467,0.0768924289279514,0.0523529052734375,-0.024539523654513895,70.30561958339021,65.69496402653964,-4.610655556850574,0.35059794783592224
Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45,Still_Life,Matisse,sw20k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.3183078297980996,0.12212555020774199,-0.19618227959035758,0.11177741156684028,0.051671346028645836,-0.06010606553819444,66.21674457122292,64.7067441623859,-1.5100004088370156,0.40626728534698486
Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45,Still_Life,Matisse,sw20k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.26851043282616066,0.12246693331423837,-0.1460434995119223,0.07602098253038195,0.0527191162109375,-0.023301866319444448,70.31141966610771,65.70788859403726,-4.603531072070453,0.3492923378944397
Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers345,Still_Life,Matisse,sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers345,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers345_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers345_final.jpg,data\content\Still_Life.jpg,0.1579435704947071,0.15467966842308187,-0.0032639020716252187,0.2856275770399306,0.11040412055121528,-0.1752234564887153,65.17153112725849,60.46438519094146,-4.707145936317033,0.5549741387367249
Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45,Still_Life,Matisse,sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.32004834235174556,0.122099782901709,-0.19794855945003656,0.11112297905815972,0.051581488715277776,-0.05954149034288195,66.24893163557326,64.78138817816983,-1.4675434574034227,0.4054585099220276
Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45,Still_Life,Matisse,sw20k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.26410932926577896,0.12226586133699766,-0.1418434679287813,0.07463243272569445,0.05222913953993055,-0.022403293185763895,70.3340363898945,65.74523785187625,-4.588798538018239,0.3476116955280304
Still_Life__Matisse__sw24k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45,Still_Life,Matisse,sw24k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw24k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw24k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.3148161320150793,0.12249208025343189,-0.1923240517616474,0.117401123046875,0.052312215169270836,-0.06508890787760416,66.28428691807608,64.77043240427217,-1.5138545138039063,0.4187523126602173
Still_Life__Matisse__sw24k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45,Still_Life,Matisse,sw24k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\Still_Life__Matisse__sw24k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw24k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\Still_Life.jpg,0.2674766860657298,0.12466141219119774,-0.14281527387453202,0.08121405707465278,0.053931342230902776,-0.02728271484375,70.3246405582366,65.69457040045174,-4.630070157784857,0.3577108085155487
Still_Life__Matisse__sw24k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45,Still_Life,Matisse,sw24k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\Still_Life__Matisse__sw24k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\Still_Life__Matisse__sw24k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\Still_Life.jpg,0.31557709266797906,0.12240553485896753,-0.19317155780901152,0.11707560221354167,0.05261569552951389,-0.06445990668402779,66.25722162707828,64.69599336576336,-1.5612282613149233,0.4140512943267822
